material,bandgap
Th(NiGe)2,0.0
UNi5Ge3,0.0
U(NiGe)2,0.0
Np(NiGe)2,0.0
NiAsSe,0.0
SrNi5As3,0.0
Sr(NiAs)2,0.0
Zr2NiAs2,0.0
NbNiAs2,0.0
Ba(NiAs)2,0
BaNi9As5,0.0
LaNi5As3,0.0039999999999995595
La(NiAs)2,0.0
Ce(NiAs)2,0.0
Pr2Ni12As7,0.0
Pr(NiAs)2,0.0
Nd(NiAs)2,0.0
SmNiAs,0.0
Sm(NiAs)2,0.0
EuNi5As3,0
Eu(NiAs)2,0.0
Gd(NiAs)2,0.0
Tb2Ni12As7,0.0
Dy(Ni2As)2,0.0
Ho2NiAs2,0.0
Er2Ni12As7,0.0
Er(Ni2As)2,0.013099999999999667
Tm2NiAs2,0.0
Tm2Ni12As7,0.0
Yb2Ni12As7,0
Lu2Ni12As7,0.0
Re5(NiAs6)2,0.0
U2Ni12As7,0.0
UNiAs2,0.0
Rb2Ni3Se4,0.2661
NiSbSe,0.0
Cs2Ni3Se4,0.6301000000000001
Ta8NiSe8,0.0
Ta2Ni3Se8,0.3303999999999996
Ta2NiSe5,0.0
Ta11(NiSe4)2,0.0
Ni3(BiSe)2,0.0
La3NiBr3,0.0
La8Ni4Br7,0
SrIn4Ni,0.0
Sr(Ni2Sn)2,0.0
SrNiSn2,0.0
SrNiSn3,0.0
Sr(NiSb)2,0
Y2NiRu,0.05090000000000039
Y2InNi2,0.0
Y11In9Ni4,0.0
YInNi,0.0
YIn2Ni,0.0
YNiSn,0.0
YNiSn2,0.06320000000000014
YNiSb,0.2962000000000007
Y12Ni6Pb,0.0
YNiBi,0.2073999999999998
Zr2In5Ni,0.0
ZrInNi2,0.0
Zr2InNi2,0.0
ZrNiSn,0.49540000000000006
ZrNi2Sb,0.0
Zr3Ni3Sb4,0.4371999999999989
ZrNiSb,0.06900000000000084
NbNiTe5,0.0
NbNiTe2,0.0
Pm2NiRu,0.0
Dy2NiRu,0.07289999999999974
Er2NiRu,0.0
Tm2NiRu,0.0
Lu2NiRu,0.0
LaNi2Rh3,0.0
Pm2NiRh,0.0
Ni(TePd)2,0.0
CeCdNi4,0.0
Pr2CdNi2,0.0
Nd2CdNi2,0.0
LaIn4Ni,0.0
La11In9Ni4,0.0
LaInNi2,0.0
Ce2InNi2,0.0
CeInNi,0.0022999999999999687
Pr11In9Ni4,0.0
Nd11In9Ni4,0.0
Nd5In11Ni6,0.0
PmInNi2,0.0
EuInNi5,0.002500000000000391
EuIn2Ni,0.0
TbInNi,0.0
TbIn2Ni,0.0
DyInNi,0.0
Dy5(In2Ni)2,0.0
Ho10In20Ni9,0.0
HoInNi,0.0
ErInNi4,0
ErInNi,0.0
TmInNi4,0.0
YbIn2Ni,0.0
YbIn4Ni,0.0
LuInNi2,0.005700000000000038
Lu5(In2Ni)2,0.03259999999999952
Hf2InNi2,0.0
BaNiSn3,0.0
La3Ni2Sn7,0.0
La(NiSn)2,0.0
LaNiSn,0.0
Ce3Ni2Sn7,0.0015999999999998238
Ce(Ni2Sn)2,0.0035000000000007248
CeNi5Sn,0
CeNiSn,0.0
Ce2Ni2Sn,0.0
PrNiSn,0.0
Pr(NiSn)2,0.0
Nd(NiSn)2,0.0
Nd12Ni6Sn,0.0
NdNiSn,0.0
PmNi2Sn,0.03509999999999991
Sm2NiSn4,0.0
TbNiSn,0.0
DyNiSn2,0.05010000000000048
Dy2Ni7Sn3,0
DyNiSn,0.0
HoNiSn,0.0
ErNiSn,0.0
TmNi2Sn,9.999999999976694e-05
YbNiSn,0.0
Lu2NiSn6,0.0
LuNiSn2,0.0
LuNi5Sn,0.021599999999999397
LuNiSn,0.0012999999999996348
LuNi4Sn,0.0
Lu6Ni2Sn,0.0
HfNiSn,0.38539999999999974
Ni2Sn4Au,0.0
Th(NiSn)2,0.0
ThNiSn,0.27139999999999986
PaNi2Sn,0.0
U3Ni3Sn4,0.0
Pu2Ni2Sn,0.0
Ni2SbTe2,0.0
LaNiSb,0.0
LaNiSb3,0.0
CeNiSb2,0.004400000000000404
PrNiSb,0
PrNiSb3,0.0484
NdNiSb3,0.043699999999999406
NdNiSb,0
Nd(NiSb)2,0.0
SmNiSb3,0.0
Eu(NiSb)2,0.0
GdNiSb,0.3894000000000002
TbNiSb,0.3318000000000003
DyNiSb,0.3132999999999999
Dy5Ni2Sb,0.0
HoNiSb,0.29329999999999945
Ho5Ni2Sb,0
ErNiSb,0.2741000000000007
TmNiSb,0.2526999999999999
YbNiSb,0.0
LuNiSb,0.21590000000000042
Hf6NiSb2,0.0
U3Ni3Sb4,0.0
Er7(NiTe)2,0.0
Er5(NiTe)2,0
Lu7(NiTe)2,0.0
TaNiTe2,0.0
TaNiTe5,0.0
Ta(NiTe)2,0.0
TaNi2Te3,0.0
Pr4NiI5,0.0
Pr2Ni2I,0.0
Ni4(Bi4I)3,0.0
Ce5NiPb3,0.0
Pr5NiPb3,0.0
Pm2NiIr,0
Sm2NiIr,0
GdNiBi,0.33009999999999984
Tb5NiPb3,0.0
Dy2NiIr,0.0
Dy5NiPb3,0.0
DyNiBi,0.21359999999999957
Ho2NiIr,0.0
Ho2Ni2Pb,0.0
Ho5NiPb3,0.0
HoNiBi,0.19380000000000042
Er2NiOs,0.0
Er2NiIr,0
ErNi4Au,0
Er5NiPb3,0
Tm2NiOs,0.08570000000000011
Tm2NiIr,0
Tm5NiPb3,0.0
TmNiBi,0.15039999999999942
Lu2NiOs,0.046499999999999986
Lu2NiIr,0
Lu5NiPb3,0.0
LuNiPb,0.0
LuNiBi,0.013399999999999856
Hf2ReNi,0.0
Ac2NiIr,0
ZrZnCu2,0.0
ZnCuPd2,0.0
CeZn3Cu2,0.0
Lu2ZnCu,0.0
HfZnCu2,0.0
Zn2CuIr,0
ZnCuAu2,0.0
Zn2CuAu,0.0
GaCuSe2,0.042400000000000215
SrGaCu2,0.09870000000000001
Ga8Cu3Mo2,0.0
GaCuRh2,0.0
GaCuTe2,0.20330000000000048
GaCuI4,1.6966999999999999
BaGaCu2,0.016900000000000137
Ce2Ga12Cu,0.0
PmGaCu2,0.0
LuGaCu2,0
Lu2GaCu,0.0
HfGaCu,0.0
Ga8Cu3W2,0.0
GaCuPt2,0.0
Ac2GaCu,0
PaGaCu2,0.028700000000000614
Cu2GeSe3,0.0
SrCu9Ge4,0
Sr(CuGe)2,0.0
Y(CuGe)2,0.0
Zr3(Cu2Ge)2,0.0
Zr2CuGe4,0.0
CuGeRh2,0.0
Cu2GeTe3,0.0
BaCu9Ge4,0.0
Ba4Cu3Ge20,0.0
La(CuGe)2,0.0
Ce3(CuGe)4,9.999999999976694e-05
Ce(CuGe)2,0.00140000000000029
CeCuGe,0.0
PrCuGe2,0.0
Pr(CuGe)2,0.0
Nd(CuGe)2,0.0
Nd3(CuGe)4,0.0
Pm2CuGe,0.0
Sm(CuGe)2,0.0
Eu(CuGe)2,0.0
Gd(CuGe)2,0.006199999999999761
GdCuGe,0
Gd3(CuGe)4,0.0026999999999999247
TbCuGe,0.0
Tb3(CuGe)4,0.0
Tb(CuGe)2,0.0
DyCuGe,0.0
Dy3(CuGe)4,0.0
Dy(CuGe)2,0.0
HoCuGe,0.0
Ho3(CuGe)4,0.0
Ho(CuGe)2,0.0
Er3(CuGe)4,0.008999999999999453
ErCuGe,0.0
Er(CuGe)2,0.0
Tm3(CuGe)4,0.016799999999999926
Tm(CuGe)2,0.0
Yb(CuGe)2,0.0
YbCuGe,0.0
Hf3(Cu2Ge)2,0.0
Hf2CuGe4,0.0
Ac2CuGe,0.0
Th(CuGe)2,0.0
U3(CuGe)4,0.001300000000000523
Cu3AsSe4,0.0
CuAsSe,0.0041999999999999815
Sr(CuAs)2,0
SrCuAs,0.0
YCuAs2,0.0
Ba(Cu2As)4,0.0
BaCuAs,0.029300000000000104
Ba(CuAs)2,0
Sm2(CuAs)3,0.0
Eu(Cu2As)2,0.0
EuCuAs,0.0829999999999993
GdCuAs2,0.04320000000000057
TbCuAs2,0.0
DyCuAs2,0.0
HoCuAs2,0.0
ErCuAs2,0.0
TmCuAs2,0.0
YbCuAs2,0.0
Yb2Cu4As3,0.03440000000000065
U2Cu4As5,0.0
CuSe2Br,0.8465
RbCuSe4,1.0026000000000002
Rb3(Cu4Se3)2,0.0
YCuSe2,1.0704999999999996
NbCu3Se4,1.3604000000000003
Cu(RhSe2)2,0.0
InCuSe2,0.0045999999999999375
Cu2SnSe3,0.0
Cu3SbSe4,0.0
CuSbSe2,0.6351999999999993
CuSe3I,1.0589
CsCuSe4,1.0932
Cs2Cu5Se4,0.0
LaCuSe2,0.8799000000000001
CeCuSe2,0.0
PrCuSe2,0.7445999999999993
NdCuSe2,0.7506000000000004
SmCuSe2,0.7755999999999998
Sm3CuSe6,0.7010000000000001
GdCuSe2,0.7496
TbCuSe2,0.8279999999999994
DyCuSe2,1.0667999999999997
TmCuSe2,1.1678000000000002
LuCuSe2,1.1077000000000004
TaCu3Se4,1.5980000000000003
Cu2WSe4,1.2631000000000001
CuAuSe4,0.0
TlCuSe2,0.0
Tl(CuSe)2,0.0
U3Cu2Se7,0.0
RbCu2Br3,1.6366000000000003
CuMo3Br7,1.6912
CuTe2Br,0.7393000000000001
CuTeBr,0.7599
CsCu2Br3,1.6382999999999999
CsCuBr3,0.37320000000000003
Cs3Cu2Br5,2.3785
CuW3Br7,2.0637999999999996
SrIn6Cu7,0.0
SrCuSn2,0.0
SrCuSb,0.0
Sr(CuSb)2,0.0
Y2CuRu,0.0
Y2CuRh,0.0
YInCu2,0.0
YCuSn,0.0
YCuSb2,0.0
YCuTe2,0.14469999999999938
Y4CuTe8,0.0
YDyCu2,0.030900000000000816
YLuCu2,0.02239999999999931
Y2CuIr,0.0
YCuPb,0.0
Y5CuPb3,0.0
ZrCdCu2,0.0
ZrInCu2,0.0
ZrCu2Te3,0.00790000000000024
Zr2CuOs,0.0012999999999996348
NbCu3Te4,0.9408000000000003
CuMo3I7,1.5653000000000001
Tm2TcCu,0.0
Lu2TcCu,0.01670000000000016
La2CuRu,0.0
Pr2CuRu,0.0
Nd2CuRu,0.0
Pm2CuRu,0.0
Sm2CuRu,0.0
Dy2CuRu,0
Ho2CuRu,0
Er2CuRu,0
Tm2CuRu,0.0
Lu2CuRu,0
CuSnRh2,0.0
CuSbRh2,0.0
Pm2CuRh,0.03020000000000067
Dy2CuRh,0
Yb2CuRh,0.0
Lu2CuRh,0.0
TaCuRh2,0.012000000000000455
GdCu4Pd,0.004999999999999893
HoCu4Pd,0
Cu2PdAu,0.0
SmCu4Ag,0.35270000000000046
HoCu4Ag,0.017100000000000115
TmCu4Ag,0
Pr2CdCu2,0.0
GdCdCu,0.006800000000000139
HoCdCu4,0.0
ErCdCu4,0.0
YbCdCu4,0.0
InCuTe2,0.0029999999999992255
La2InCu2,0.0
CeInCu2,0.0
CeInCu,0.0
NdInCu,0.0
PmInCu2,0.2182000000000004
SmInCu2,0.0
GdInCu2,0.02340000000000053
TbInCu4,0.0
TbInCu,0.0
DyInCu2,0.0
HoInCu2,0.0
HoInCu,0.0
ErInCu,0.0
ErInCu2,0.0
TmInCu4,0.18900000000000006
TmInCu2,0.0
YbInCu4,0.0
LuInCu2,0.0
HfInCu2,0.0
ThInCu5,0.0
PaInCu2,0.017999999999998906
Cu2SnTe3,0.0
BaCuSn2,0.0
LaCuSn,0.0
La(CuSn)2,0.0
Ce3(CuSn)4,0.0
CeCu5Sn,0.0030999999999998806
CeCuSn,0.0
Pr3(CuSn)4,0.0
PrCuSn,0.0
NdCuSn,0.0
Nd3(CuSn)4,0
PmCu2Sn,0.0
Pm2CuSn,0.0
SmCuSn,0.0
Eu3(Cu2Sn)4,0.0
EuCuSn2,0.01949999999999985
EuCu9Sn4,0
GdCuSn,0.0
Tb3(CuSn)4,0.022199999999999775
TbCuSn,0.0
DyCuSn,0.0
Dy3(CuSn)4,0.0
HoCuSn,0
ErCuSn,0.0
Tm3(CuSn)4,0.0
Yb5Cu11Sn8,0.0
Yb4Cu2Sn5,0.0
Yb3Cu6Sn5,0.0
LuCuSn,0.0
Hf5CuSn3,0.0
HfCuSn,0.0
Ac2CuSn,0.0
ThCu5Sn,0.0
Th(CuSn)2,0.0
PaCu2Sn,0.0
BaCuSb,0
CeCuSb2,0.0
PrCuSb2,0.0
Nd3Cu3Sb4,0.19750000000000068
NdCuSb2,0.13510000000000044
Eu(CuSb)2,0.006300000000000416
EuCuSb,0.0
GdCuSb2,0.056699999999999307
TbCuSb2,0.0
DyCuSb2,0.0
HoCuSb2,0.0
YbCuSb,0.0
CuTe2I,0.8199000000000001
Tb7(CuTe4)3,0.3644000000000007
Dy7(CuTe4)3,0.32319999999999993
Ho7(CuTe4)3,0.4173
Er(CuTe)3,0.3838999999999997
Tm(CuTe)3,0.3841000000000001
Lu6CuTe2,0.023800000000000487
HfCu2Te3,0.058699999999999974
TaCu3Te4,1.1379000000000001
Tl(CuTe)2,0.0
Cs3Cu2I5,2.5112
Cu2HgI4,0.5589000000000004
La2CuIr,0
LaCuPb,0
CeCu5Au,0.0008999999999996788
Pr2CuIr,0.0
PrCuPb,0.0
PmDyCu2,0.0
Pm2CuOs,0
Pm2CuIr,0.0
Pm2CuPt,0.0
Sm2CuIr,0.0
SmCuPb,0.0
EuCuBi,0.0
GdCuPb,0
Gd5CuBi3,0
TbCuPb,0.0
Dy2CuOs,0.0
Dy2CuIr,0.0
DyCuPb,0.0
HoCu4Au,0.06539999999999946
HoCuPb,0.0
Er2CuOs,0.0
ErCuPb,0.0
Tm2CuOs,0
Tm2CuIr,0.0
Tm2CuPt,0.0
TmCuPb,0.0
Yb2CuIr,0.39529999999999976
YbCuBi,0.0
Lu2CuOs,0.13339999999999996
Lu2CuIr,0.0
Lu2CuPt,0
LuCuPb,0.0
Hf2ReCu,0
Hf2CuIr,0
Hf5CuPb3,0.0
Ac2CuIr,0.0
Zn(GaSe2)2,1.3974999999999997
ZnGaRh2,0.0
Zn3Ga4Pd7,0.0
Zn(GaTe2)2,1.0156999999999998
CeZnGa,0.0
PrZnGa,0.0
Pm2ZnGa,0.0
SmZnGa,0.0
DyZnGa,0.0
ErZnGa,0.0
Tm2ZnGa,0.0
Yb2ZnGa,0.0
ZnGaIr2,0.1446000000000005
Ac2ZnGa,0.0
ZnGeAs2,0.0118999999999998
Sr(ZnGe)2,0.0
YZnGe,0.0
Cs6ZnGe8,1.1263999999999998
BaZnGe,0
La2(Zn2Ge)3,0.0
La2(ZnGe2)3,0.0
Ce2(ZnGe2)3,0.0
CeZnGe,0.0
Ce2(Zn2Ge)3,0.0
Pr2(Zn2Ge)3,0.0
Pr2(ZnGe2)3,0.0
Nd2(Zn2Ge)3,0.0
Nd2(ZnGe2)3,0.0
Pm2ZnGe,0.0
Sm2(Zn2Ge)3,0.0
Eu(ZnGe)2,0.01540000000000008
EuZnGe,0.0
Gd2(Zn2Ge)3,0.0
GdZnGe,0
Tm4Zn5Ge6,0.08650000000000002
Yb2(ZnGe)3,0.0
Lu4Zn5Ge6,0.08139999999999992
Ac2ZnGe,0.0
RbZn4As3,0.0
Sr(ZnAs)2,0.25660000000000016
ZnSnAs2,0.008700000000000152
Ba(ZnAs)2,0.29879999999999995
La(ZnAs)3,0.1761999999999997
Eu(ZnAs)2,0
Yb(ZnAs)2,0.42859999999999987
ZnAsPt5,0.06899999999999995
ZnPd5Se,0.09930000000000039
Zn(InSe2)2,0.9929000000000001
Rb3ZnBr5,3.593
Rb2ZnBr4,3.6771000000000003
Rb2ZnI4,3.11
SrZnSn,0.0
SrZnSb2,0.0
Sr(ZnSb)2,0.0
SrAcZn2,0.018899999999999473
Y(Zn10Ru)2,0.0
Y2ZnRu,0.0
Y2ZnIn,0
YZnSn,0.0
SmYZn2,0.0
YDyZn2,0.06119999999999992
YHoZn2,0.10360000000000014
YErZn2,0
Y2ZnIr,0.0
ZrZnRh2,0.0
Zr5ZnSb3,0
Zr5ZnPb3,0.0
NbZnRu2,0
NbZnRh2,0
Tm2ZnTc,0
Lu2ZnTc,0.0
Th2ZnTc,0.004999999999999893
Zn7Sb8Ru9,0.0
La2ZnRu,0.057500000000000995
Ce2Zn4Ru,0.0
Pm2ZnRu,0.048499999999999766
Sm2ZnRu,0.06539999999999946
Gd2ZnRu,0.018799999999999706
Dy(Zn10Ru)2,0.0
Dy2ZnRu,0.04870000000000019
Ho2ZnRu,0.013799999999999812
Er2ZnRu,0.0
Tm2ZnRu,0.040000000000000036
Lu2ZnRu,0.07129999999999992
TaZnRu2,0.0
PaZnRu2,0.0058000000000006935
Zn2PdRh,0.2110000000000003
LaZnRh,0
CeZnRh,0.0
PrZnRh,0.0
NdZnRh,0.0
Pm2ZnRh,0.0
SmZnRh,0.0
TbZnRh,0.0
DyZnRh,0.0
Dy(Zn10Rh)2,0.0042999999999997485
HoZnRh2,0
HoZnRh,0.0
ErZnRh2,0.0
TmZnRh2,0.0
Yb2ZnRh,0.0
LuZnRh2,0
TaZnRh2,0.0
Zn2RhPt,0.0
Zn2RhAu,0.11110000000000042
CeZnPd,0.0
CeZn3Pd2,0.0
PrZnPd,0.0
TmZnPd2,0.13239999999999963
YbZnPd,0.0
LuZnPd2,0
ZnPd2Au,0.0
PmZn2Ag,0.20520000000000005
Pm2ZnAg,0.0
Lu2ZnAg,0.0
Zn2AgAu,0.0
PmZn2Cd,0.0
ZnCdPt2,0.0
Zn(InTe2)2,0.8291
LaZnIn,0.0
CeZnIn,0.0
PrZnIn,0.0
NdZnIn,0.0
SmZnIn,0.0
GdZnIn,0
Dy2ZnIn,0
DyZnIn,0.0
Ho2ZnIn,0
HoZnIn,0.0
Er2ZnIn,0
ErZnIn,0.0
Lu2ZnIn,0.0
ZnSnSb2,0.0008999999999996788
Ba(ZnSn)2,0.0
BaZnSn,0.04300000000000015
LaZnSn,0.0
CeZnSn,0.0
PrZnSn,0.0
NdZnSn,0.0
Pm2ZnSn,0.0
SmZnSn,0.0
EuZnSn,0.0
TbZnSn,0.0
TbZnSn2,0.1175000000000006
YbZnSn,0.0
Ba(ZnSb)2,0.0
Hf5ZnSb3,0.0
Tl2ZnI4,2.9359
Ba2TlZn,0.0
YbLaZn2,0.0
La2ZnIr,0.0
PmCeZn2,0.0
CeZnPt,0.0
CeZnAu,0.0
YbPrZn2,0
Pr2ZnIr,0.013199999999999434
YbNdZn2,0.0
YbPmZn2,0.0
Pm2ZnOs,0.0
Pm2ZnIr,0.0
Pm2ZnPt,0
PmZnAu2,0.0
PmZn2Au,0
Pm2ZnHg,0.0
Pm2ZnPb,0.0
YbSmZn2,0.09289999999999976
Sm2ZnIr,0
Sm2ZnHg,0.0
Dy2ZnOs,0
Dy2ZnIr,0
HoErZn2,0.0
HoTmZn2,0.0
HoLuZn2,0.0
Ho2ZnOs,0
Ho2ZnIr,0.0
Er2ZnOs,0.0
Er2ZnIr,0
TmLuZn2,0.0
Tm2ZnOs,0
Tm2ZnIr,0.0
YbZnPt,0.0
YbZnAu,0.0
Yb2ZnPb,0.0
YbAcZn2,0
Lu2ZnOs,0.0
Lu2ZnIr,0
Lu2ZnPt,0.06879999999999953
Lu2ZnAu,0
Hf2ZnRe,0
HfZnIr2,0.0
HfZnAu2,0.0
TaZnOs2,0
Ac2ZnIr,0
PaZnPt2,0
PaZnAu2,0
CeGaGe,0
YbGa2Ge3,0.0
Yb3(Ga2Ge3)2,0.0
YbGaGe,0.0
Rb2GaAs2,0.8526000000000002
Sr(GaAs)2,0.1538999999999997
Ga2AsRh5,0.0
GaAsPd5,0.04239999999999977
Cs3GaAs2,0.9704999999999997
GaSeBr7,2.2094
GaAgSe2,0.24839999999999995
Ga(Ag3Se2)3,0.0
Cd(GaSe2)2,1.3457000000000001
InGaSe3,1.7506999999999997
Ga2TeSe2,1.6077000000000001
Cs4Ga2Se5,2.1170999999999998
CsGaSe3,1.859
Cs3GaSe3,2.0806
Ba(GaSe2)2,1.8578000000000001
Ga2HgSe4,0.9168000000000001
TlGaSe2,1.3725
Ga2PbSe4,0.5207999999999999
Ga2BiSe4,1.8901000000000001
Ga2PdBr8,1.6095000000000002
InGaBr4,2.9288
Ga2Te2Br7,1.2944
CsGaBr4,3.3514
La10Ga5Br4,0.0
La3GaBr3,0.0
Ce4Ga5Br2,0
Ce3GaBr3,0
TlGaBr4,3.5506
Rb2GaSb2,1.0286999999999997
Sr(CdGa)2,0.0
SrGaSn,0.0
Sr3GaSb3,0.3397000000000001
Sr(GaTe2)2,0.4495999999999998
Sr(GaAu)2,0.0
YGaRh2,0.0
Y4Ga12Pd,0.0
YGaI,0.0
Y4Ga12Pt,0.0
Zr5GaSn3,0.0
ZrGaPt,0.0
ZrGaAu,0.0
NbGaRu2,0.004100000000000215
Nb5GaSn2,0.0
Hf3Nb2Ga3,0.0
Lu2GaTc,0.09820000000000029
GaTc2W,0.0
PaGaTc2,0.0
UGaTc2,0.004199999999999093
Ga2RuRh,0.08859999999999957
Sm2Ga9Ru5,0.0
Dy2(Ga3Ru)3,0.0
TmGa3Ru,0.0
HfGaRu2,0.0
TaGaRu2,0.30739999999999945
Ga2RuIr,0.15010000000000012
U2Ga8Ru,0.0
CdGaRh2,0.0
Eu2(Ga3Rh)3,0
GdGaRh2,0.010200000000000209
TbGaRh2,0.0
DyGaRh2,0.0
HoGaRh2,0.0
ErGaRh2,0
TmGaRh2,0.14010000000000034
YbGaRh2,0.2740999999999998
LuGaRh2,0
HfGaRh2,0.0
Ga2IrRh,0.019300000000000317
U4Ga12Rh,0
Ga2PdI8,1.4176
LaGa6Pd,0.058699999999999974
LaGa3Pd2,0.0
La2Ga12Pd,0.0
CeGa6Pd,0
CeGa3Pd2,0.0
Ce2Ga12Pd,0.0
CeGaPd2,0.002100000000000435
Sm(GaPd)2,0.0
TbGaPd,0.0
Tb4Ga12Pd,0.0023999999999997357
TbGa2Pd,0.0
DyGaPd,0.0
HoGa2Pd,0
HoGaPd,0.0
ErGaPd,0.0
TmGa2Pd,0.0
YbGaPd2,0.0
YbGa2Pd,0.0
LuGaPd2,0.0
HfGaPd,0.0
U4Ga12Pd,0.0
UGa3Pd2,0.0
GaAgTe2,0.19269999999999987
Lu2GaAg,0.0
Cd(GaTe2)2,1.0357000000000003
Ga6SnTe10,0.8614000000000006
Cs2GaSb2,1.0828000000000002
Cs6GaSb3,0.44110000000000005
Ba(GaSb)2,0.027800000000000047
Ba3GaSb3,0.34189999999999987
Yb11GaSb9,0.6382000000000003
Hf2GaSb3,0.0
Ga3Te3I,1.2590999999999997
GaTeI7,1.8586
CsGaTe2,1.503
Ba(GaTe2)2,0.5282
Yb(Ga3Te5)2,0.9627000000000003
Ga2HgTe4,0.6610999999999998
TlGaTe2,0.5316999999999998
Ga6Te10Pb,1.0010000000000003
AcGaTe2,0.49099999999999966
TbGaI,0.1349999999999998
TlGaI4,2.5666
Ba(GaPt)2,0.0
CeGa4Os,0.0
Eu2(Ga3Ir)3,0.030999999999999694
Eu2Ga3Ir,0.27470000000000017
TbGa3Os,0.0
TbGaPt,0.0
Tb4Ga12Pt,0.24469999999999992
Er2Ga10Os3,0.0
Tm2Ga10Os3,0.0
Tm2GaOs,0
YbGaPt,0.12710000000000043
YbGa7Au3,0.0
YbAcGa2,0.0
HfGaPt,0.0
HfGaAu,0.0
TaGaOs2,0.0
UGa5Ir,0.0
PaGaAu2,0.016899999999999693
GeAsSe,1.4624000000000001
Sr3(GeAs2)2,0.7808999999999999
CdGeAs2,0.03100000000000014
Cs5GeAs3,0.044399999999999995
Ba2GeAs2,0.6360999999999999
Ba4GeAs4,0.8233999999999999
Ba(GeAs)2,0.024799999999999933
Rb2GeSe3,1.4778
Rb2Ge2Se5,1.6899
Sr2Ge2Se5,1.1252
Sr2GeSe4,1.7283000000000002
ZrGeSe,0.0
Ge3Rh2Se3,0.7793000000000001
Ag8GeSe6,0.0
Ba2GeSe4,1.4002000000000001
Ba2Ge2Se5,1.2918
HfGeSe,0.0
Ge3Ir2Se3,0.5894000000000004
GePtSe,0.6596000000000002
Hg2GeSe4,0.42799999999999994
Tl2GeSe3,1.1404999999999998
Tl2Ge2Se5,1.4125999999999999
UGeSe,0.0
RbGeBr3,1.9935
CsGeBr3,2.157
La3Ge3Br2,0.0
TlGeBr3,2.2565999999999997
Rb3Ge4Au,0.9193
Sr(GeRu)2,0.001700000000000479
Sr(GeRh)2,0
SrGe3Pd,0.0
Sr(GePd)2,0.0
Sr(AgGe)2,0.0
Sr(CdGe)2,0.0
Sr(GeIr)2,0.0
SrGePt,0.0
Sr(GeAu)2,0.0
Y(GeRu)2,0.0
Y2Ge5Ru3,0.0
Y(GeRh)2,0
Y2GeRh3,0.0
Y2GeI2,0.19159999999999977
YGe2Ir,0.0
Y2Ge5Ir3,0.0
Y3(Ge3Pt2)2,0.0
YGeAu,0.0
ZrGeRu2,0.0
ZrGeRu,0.0
ZrGe2Rh,0.0
ZrGeSb,0.0
ZrGeTe4,0.38039999999999985
ZrGeTe,0.0
NbTc2Ge,0.0
NbGeRu2,0
NbGeSb,0.0
Nb2GeTe4,0.25450000000000017
Hf4NbGe4,0
Hf2Nb3Ge4,0.0
NbGeIr,0.0
U2Nb3Ge4,0.0
U4Tc7Ge6,0.027299999999998548
Ba(GeRu)2,0.0
LaGeRu,0.04050000000000065
La(GeRu)2,0.0
La2Ge5Ru3,0.0
Ce5Ge2Ru,0.0
Ce(GeRu)2,0.0
PrGeRu,0.0
Pr(GeRu)2,0.0
NdGeRu,0.0
Nd(GeRu)2,0.0
Nd3(GeRu)2,0.0
SmGeRu,0.0
Sm(GeRu)2,0.0
Sm2Ge2Ru,0.0
Sm2Ge5Ru3,0.0
Eu(GeRu)2,0.0
GdGeRu,0.0
Tb2Ge2Ru,0.0
Tb(GeRu)2,0.0
TbGeRu,0.0
DyGeRu,0.0
Dy(GeRu)2,0.0
Ho(GeRu)2,0
HoGeRu,0.0
Ho3Ge3Ru2,0.0
ErGeRu,0.0
Er(GeRu)2,0.0
TmGeRu,0.0
Tm(GeRu)2,0.0
Yb(GeRu)2,0.0
Lu4Ge6Ru7,0.07859999999999978
LuGeRu,0.0
Th(GeRu)2,0.0
GeTeRh,0.2549999999999999
Ba(GeRh)2,0.0
La3(GeRh)4,0.0045000000000001705
LaGe3Rh,0.0
La2Ge5Rh3,0.0
La(GeRh)2,0.0
Ce(GeRh)2,0.0
CeGe3Rh,0.0
CeGeRh,0.0
Ce4Ge9Rh13,0.0018000000000002458
Ce3(GeRh)2,0.0
Ce5Ge2Rh,0.004099999999999326
PrGe3Rh,0.0
Pr2Ge5Rh3,0.0
Pr(GeRh)2,0.0
Nd2Ge5Rh3,0.0
Nd4Ge3Rh4,0.0
NdGeRh,0.0
Nd(GeRh)2,0.0
Sm2GeRh3,0.007299999999999862
Sm(GeRh)2,0.0
Eu(GeRh)2,0
Gd(GeRh)2,0.0031999999999996476
Tb(GeRh)2,0
TbGeRh,0.0
DyGeRh,0.0
Dy2Ge5Rh3,0.0
Dy(GeRh)2,0.0
Ho2Ge2Rh,0.0
Ho2Ge5Rh3,0.0
Ho5(Ge5Rh2)2,0.0
HoGeRh,0.0
Ho(GeRh)2,0.0
ErGeRh,0.0
Er2Ge5Rh3,0
Er(GeRh)2,0.0
Tm5(Ge5Rh2)2,0.0
TmGeRh,0.0
Tm(GeRh)2,0.0
YbGeRh,0.0
Yb(GeRh)2,0.0
Yb4Ge6Rh7,0.0
Lu4Ge6Rh7,0.13680000000000003
LuGeRh,0.0
HfGe2Rh,0.07790000000000052
TaGeRh,0.0
Th(GeRh)2,0
UGeRh,0.0
Np(GeRh)2,0
Ba4Ge20Pd3,0.0
La3(GePd)4,0.0051000000000005485
La(GePd)2,0.0
CeGePd,0.0016999999999995907
Ce(GePd)2,0.0
